Timestamp,Active Power,Active Devices
2023-09-01 01:10,956.6031494140625,"Always On, Fridge, Other"
2023-09-01 01:15,943.515625,"Always On, Fridge, Other"
2023-09-01 01:20,936.48876953125,"Always On, Fridge, Other"
2023-09-01 01:25,825.4317016601562,"Always On, Other"
2023-09-01 01:30,825.4317016601562,"Always On, Other"
2023-09-01 01:35,881.2197265625,"Always On, Other"
2023-09-01 01:40,972.56982421875,"Always On, Fridge, Other"
2023-09-01 01:45,958.9398193359375,"Always On, Fridge, Other"
2023-09-01 01:50,960.202392578125,"Always On, Fridge, Other"
2023-09-01 01:55,947.30224609375,"Always On, Fridge, Other"
2023-09-01 02:00,947.330322265625,"Always On, Fridge, Other"
2023-09-01 02:05,838.9749145507812,"Always On, Other"
2023-09-01 02:10,837.6409301757812,"Always On, Other"
2023-09-01 02:15,989.0914916992188,"Always On, Fridge, Other"
2023-09-01 02:20,960.83740234375,"Always On, Fridge, Other"
2023-09-01 02:25,953.8173828125,"Always On, Fridge, Other"
2023-09-01 02:30,949.9869995117188,"Always On, Fridge, Other"
2023-09-01 02:35,867.7574462890625,"Always On, Fridge, Other"
2023-09-01 02:40,835.2532348632812,"Always On, Other"
2023-09-01 02:45,836.3281860351562,"Always On, Other"
2023-09-01 02:50,957.2129516601562,"Always On, Fridge, Other"
2023-09-01 02:55,954.8417358398438,"Always On, Fridge, Other"
2023-09-01 03:00,952.872314453125,"Always On, Fridge, Other"
2023-09-01 03:05,953.4307861328125,"Always On, Fridge, Other"
2023-09-01 03:10,836.7893676757812,"Always On, Other"
2023-09-01 03:15,838.7994384765625,"Always On, Other"
2023-09-01 03:20,835.1270751953125,"Always On, Other"
2023-09-01 03:25,984.6080322265625,"Always On, Fridge, Other"
2023-09-01 03:30,962.5409545898438,"Always On, Fridge, Other"
2023-09-01 03:35,959.7662353515625,"Always On, Fridge, Other"
2023-09-01 03:40,946.12109375,"Always On, Fridge, Other"
2023-09-01 03:45,947.8035888671875,"Always On, Fridge, Other"
2023-09-01 03:50,946.2299194335938,"Always On, Fridge, Other"
2023-09-01 03:55,955.4443359375,"Always On, Fridge, Other"
2023-09-01 04:00,949.206787109375,"Always On, Fridge, Other"
2023-09-01 04:05,941.922607421875,"Always On, Fridge, Other"
2023-09-01 04:10,1264.930908203125,"Always On, Heat 2, Other"
2023-09-01 04:15,1262.59619140625,"Always On, Heat 2, Other"
2023-09-01 04:20,1259.323486328125,"Always On, Heat 2, Other"
2023-09-01 04:25,827.1292724609375,"Always On, Other"
2023-09-01 04:30,962.894287109375,"Always On, Fridge, Other"
2023-09-01 04:35,962.894287109375,"Always On, Fridge, Other"
2023-09-01 04:40,961.7251586914062,"Always On, Fridge, Other"
2023-09-01 04:45,963.91943359375,"Always On, Fridge, Other"
2023-09-01 04:50,957.8366088867188,"Always On, Fridge, Other"
2023-09-01 04:55,960.095458984375,"Always On, Fridge, Other"
2023-09-01 05:00,957.3251953125,"Always On, Fridge, Other"
2023-09-01 05:05,952.535888671875,"Always On, Fridge, Other"
2023-09-01 05:10,940.224853515625,"Always On, Fridge, Other"
2023-09-01 05:15,942.923095703125,"Always On, Fridge, Other"
2023-09-01 05:20,937.308349609375,"Always On, Fridge, Other"
2023-09-01 05:25,943.7144775390625,"Always On, Fridge, Other"
2023-09-01 05:30,934.801025390625,"Always On, Fridge, Other"
2023-09-01 05:35,944.1556396484375,"Always On, Fridge, Other"
2023-09-01 05:40,928.2615966796875,"Always On, Fridge"
2023-09-01 05:45,824.1389770507812,"Always On, Other"
2023-09-01 05:50,827.6987915039062,"Always On, Other"
2023-09-01 05:55,827.5751342773438,"Always On, Other"
2023-09-01 06:00,808.4172973632812,Always On
2023-09-01 06:05,816.189697265625,"Always On, Other"
2023-09-01 06:10,814.668212890625,"Always On, Other"
2023-09-01 06:15,819.0386962890625,"Always On, Other"
2023-09-01 06:20,811.82861328125,"Always On, Other"
2023-09-01 06:25,958.5987548828125,"Always On, Fridge, Other"
2023-09-01 06:30,936.36962890625,"Always On, Fridge, Other"
2023-09-01 06:35,936.36962890625,"Always On, Fridge, Other"
2023-09-01 06:40,932.9109497070312,"Always On, Fridge, Other"
2023-09-01 06:45,1057.72705078125,"Always On, Other, Fridge"
2023-09-01 06:50,1047.09033203125,"Always On, Other, Fridge"
2023-09-01 06:55,1019.2899780273438,"Always On, Fridge, Other"
2023-09-01 07:00,1098.6954345703125,"Always On, Other, Fridge"
2023-09-01 07:05,1095.994873046875,"Always On, Other, Light 1"
2023-09-01 07:10,1274.1610107421875,"Always On, Other"
2023-09-01 07:15,1329.96923828125,"Always On, Other, Fridge"
2023-09-01 07:20,1303.289306640625,"Always On, Other, Fridge"
2023-09-01 07:25,1329.39306640625,"Always On, Other, Fridge"
2023-09-01 07:30,2567.218994140625,"Heat 4, Always On, Other, Fridge"
2023-09-01 07:35,1168.8065185546875,"Always On, Other, Fridge"
2023-09-01 07:40,1168.8065185546875,"Always On, Other, Fridge"
2023-09-01 07:45,1178.8985595703125,"Always On, Other, Fridge"
2023-09-01 07:50,1178.7115478515625,"Always On, Other, Fridge"
2023-09-01 07:55,1074.6800537109375,"Always On, Other"
2023-09-01 08:00,1057.7548828125,"Always On, Other"
2023-09-01 08:05,1052.8896484375,"Always On, Other"
2023-09-01 08:10,1225.537353515625,"Always On, Other, Fridge"
2023-09-01 08:15,1188.72412109375,"Always On, Other, Fridge"
2023-09-01 08:20,1194.6153564453125,"Always On, Other, Fridge"
2023-09-01 08:25,1199.4139404296875,"Always On, Other, Fridge"
2023-09-01 08:30,1072.85107421875,"Always On, Other"
2023-09-01 08:35,1071.9344482421875,"Always On, Other"
2023-09-01 08:40,2717.726806640625,"Kettle, Always On, Other, Fridge"
2023-09-01 08:45,1189.7606201171875,"Always On, Other, Fridge"
2023-09-01 08:50,1174.146484375,"Always On, Other, Fridge"
2023-09-01 08:55,1113.8272705078125,"Always On, Other, Fridge"
2023-09-01 09:00,1173.3153076171875,"Always On, Other"
2023-09-01 09:05,1209.695068359375,"Always On, Other, Fridge"
2023-09-01 09:10,1209.0714111328125,"Always On, Other, Fridge"
2023-09-01 09:15,1206.619873046875,"Always On, Other, Fridge"
2023-09-01 09:20,1195.3790283203125,"Always On, Other, Fridge"
2023-09-01 09:25,1194.04150390625,"Always On, Other, Fridge"
2023-09-01 09:30,1162.98583984375,"Always On, Other, Fridge"
2023-09-01 09:35,1168.55712890625,"Always On, Other, Fridge"
2023-09-01 09:40,1218.858642578125,"Always On, Other, Fridge"
2023-09-01 09:45,1125.11669921875,"Always On, Other, Fridge"
2023-09-01 09:50,1222.8890380859375,"Always On, Other, Fridge"
2023-09-01 09:55,1192.98876953125,"Always On, Other, Fridge"
2023-09-01 10:00,1192.7767333984375,"Always On, Other, Fridge"
2023-09-01 10:05,1178.679931640625,"Always On, Other, Fridge"
2023-09-01 10:10,1179.7197265625,"Always On, Other, Fridge"
2023-09-01 10:15,1172.245849609375,"Always On, Other, Fridge"
2023-09-01 10:20,1174.450439453125,"Always On, Other, Fridge"
2023-09-01 10:25,1179.33251953125,"Always On, Other, Fridge"
2023-09-01 10:30,1175.8082275390625,"Always On, Other, Fridge"
2023-09-01 10:35,1175.34521484375,"Always On, Other, Fridge"
2023-09-01 10:40,1171.6009521484375,"Always On, Other, Fridge"
2023-09-01 10:45,1171.6009521484375,"Always On, Other, Fridge"
2023-09-01 10:50,1209.57861328125,"Always On, Other, Fridge"
2023-09-01 10:55,1213.1710205078125,"Always On, Other, Fridge"
2023-09-01 11:00,1168.98046875,"Always On, Other, Fridge"
2023-09-01 11:05,1169.49365234375,"Always On, Other, Fridge"
2023-09-01 11:10,1240.9345703125,"Always On, Other, Fridge, Light 1"
2023-09-01 11:15,1297.6494140625,"Always On, Other, Fridge"
2023-09-01 11:20,1747.6383056640625,"Other, Always On, Fridge"
2023-09-01 11:25,1824.2989501953125,"Other, Always On, Fridge"
2023-09-01 11:30,1873.6385498046875,"Other, Always On, Fridge"
2023-09-01 11:35,2021.342529296875,"Other, Always On, Fridge"
2023-09-01 11:40,1125.74365234375,"Always On, Other, Fridge"
2023-09-01 11:45,1136.8646240234375,"Always On, Other, Fridge"
2023-09-01 11:50,1166.501953125,"Always On, Other, Fridge"
2023-09-01 11:55,1224.821044921875,"Always On, Other, Fridge"
2023-09-01 12:00,1235.07373046875,"Always On, Other, Fridge"
2023-09-01 12:05,1192.628173828125,"Always On, Other, Fridge"
2023-09-01 12:10,1172.7894287109375,"Always On, Other, Fridge"
2023-09-01 12:15,1178.457275390625,"Always On, Other, Fridge"
2023-09-01 12:20,1192.468017578125,"Always On, Other, Fridge"
2023-09-01 12:25,1193.785888671875,"Always On, Other, Fridge"
2023-09-01 12:30,1193.798583984375,"Always On, Other, Fridge"
2023-09-01 12:35,1193.705810546875,"Always On, Other, Fridge"
2023-09-01 12:40,1170.399169921875,"Always On, Other, Fridge"
2023-09-01 12:45,1180.927734375,"Always On, Other, Fridge"
2023-09-01 12:50,1180.927734375,"Always On, Other, Fridge"
2023-09-01 12:55,1181.469970703125,"Always On, Other, Fridge"
2023-09-01 13:00,1179.204345703125,"Always On, Other, Fridge"
2023-09-01 13:05,1200.107177734375,"Always On, Other, Fridge"
2023-09-01 13:10,1182.0518798828125,"Always On, Other, Fridge"
2023-09-01 13:15,1182.2686767578125,"Always On, Other, Fridge"
2023-09-01 13:20,1180.698974609375,"Always On, Other, Fridge"
2023-09-01 13:25,1184.64599609375,"Always On, Other, Fridge"
2023-09-01 13:30,1194.64013671875,"Always On, Other, Fridge"
2023-09-01 13:35,1191.611572265625,"Always On, Other"
2023-09-01 13:40,1158.312255859375,"Always On, Other"
2023-09-01 13:45,1216.3758544921875,"Always On, Other"
2023-09-01 13:50,1156.662109375,"Always On, Other"
2023-09-01 13:55,2468.1064453125,"Heat 4, Always On, Other"
2023-09-01 14:00,2483.71533203125,"Heat 4, Always On, Other"
2023-09-01 14:05,1189.3272705078125,"Always On, Other"
2023-09-01 14:10,1191.591552734375,"Always On, Other"
2023-09-01 14:15,1184.625732421875,"Always On, Other"
2023-09-01 14:20,1187.4970703125,"Always On, Other"
2023-09-01 14:25,1208.668701171875,"Always On, Other"
2023-09-01 14:30,1203.5450439453125,"Always On, Other"
2023-09-01 14:35,1204.944580078125,"Always On, Other"
2023-09-01 14:40,1131.1063232421875,"Always On, Other"
2023-09-01 14:45,1175.4541015625,"Always On, Other"
2023-09-01 14:50,1130.095703125,"Always On, Other"
2023-09-01 14:55,1130.095703125,"Always On, Other"
2023-09-01 15:00,2492.795654296875,"Heat 4, Always On, Other"
2023-09-01 15:05,2498.0830078125,"Heat 4, Always On, Other"
2023-09-01 15:10,2477.51904296875,"Heat 4, Always On, Other"
2023-09-01 15:15,1128.9296875,"Always On, Other"
2023-09-01 15:20,1409.306640625,"Always On, Heat 2, Other"
2023-09-01 15:25,1403.086669921875,"Always On, Heat 2, Other"
2023-09-01 15:30,1414.1785888671875,"Always On, Heat 2, Other"
2023-09-01 15:35,1410.6168212890625,"Always On, Heat 2, Other"
2023-09-01 15:40,982.9125366210938,"Always On, Other"
2023-09-01 15:45,1151.3701171875,"Always On, Other, Fridge"
2023-09-01 15:50,1104.2109375,"Always On, Other, Fridge"
2023-09-01 15:55,1129.726318359375,"Always On, Other, Fridge"
2023-09-01 16:00,1129.726318359375,"Always On, Other, Fridge"
2023-09-01 16:05,1156.1348876953125,"Always On, Other, Fridge"
2023-09-01 16:10,2560.239013671875,"Heat 4, Always On, Other, Fridge, Light 1"
2023-09-01 16:15,1159.187255859375,"Always On, Other, Fridge"
2023-09-01 16:20,1164.9105224609375,"Always On, Other, Fridge"
2023-09-01 16:25,1175.3294677734375,"Always On, Other, Fridge"
2023-09-01 16:30,1178.179931640625,"Always On, Other, Fridge"
2023-09-01 16:35,1178.9974365234375,"Always On, Other, Fridge"
2023-09-01 16:40,1178.9727783203125,"Always On, Other, Fridge"
2023-09-01 16:45,1177.315185546875,"Always On, Other, Fridge"
2023-09-01 16:50,1178.3828125,"Always On, Other, Fridge"
2023-09-01 16:55,1175.5341796875,"Always On, Other, Fridge"
2023-09-01 17:00,1176.507080078125,"Always On, Other, Fridge"
2023-09-01 17:05,1176.507080078125,"Always On, Other, Fridge"
2023-09-01 17:10,1164.72412109375,"Always On, Other, Fridge"
2023-09-01 17:15,1154.339599609375,"Always On, Other, Fridge"
2023-09-01 17:20,1150.055419921875,"Always On, Other, Fridge"
2023-09-01 17:25,1148.254150390625,"Always On, Other, Fridge"
2023-09-01 17:30,1144.299560546875,"Always On, Other, Fridge"
2023-09-01 17:35,1147.70654296875,"Always On, Other, Fridge"
2023-09-01 17:40,1140.908203125,"Always On, Other, Fridge"
2023-09-01 17:45,1139.3516845703125,"Always On, Other, Fridge"
2023-09-01 17:50,1133.9005126953125,"Always On, Other, Fridge"
2023-09-01 17:55,1127.9124755859375,"Always On, Other, Fridge"
2023-09-01 18:00,1139.9312744140625,"Always On, Other, Fridge"
2023-09-01 18:05,1130.3682861328125,"Always On, Other, Fridge"
2023-09-01 18:10,1128.67626953125,"Always On, Other, Fridge"
2023-09-01 18:15,1206.843505859375,"Always On, Other, Fridge, Light 1"
2023-09-01 18:20,1194.114990234375,"Always On, Other, Fridge"
2023-09-01 18:25,1179.348876953125,"Always On, Other, Fridge"
2023-09-01 18:30,1884.4190673828125,"Other, Always On, Fridge"
2023-09-01 18:35,1920.6943359375,"Other, Always On, Fridge"
2023-09-01 18:40,1507.9906005859375,"Always On, Other, Fridge"
2023-09-01 18:45,1242.63427734375,"Always On, Other, Fridge"
2023-09-01 18:50,2143.535888671875,"Other, Always On, Fridge"
2023-09-01 18:55,1292.056640625,"Always On, Other, Light 2, Fridge"
2023-09-01 19:00,1284.871826171875,"Always On, Other, Light 2, Fridge"
2023-09-01 19:05,1405.337158203125,"Always On, Other, Light 2, Fridge"
2023-09-01 19:10,1297.896728515625,"Always On, Other, Fridge"
2023-09-01 19:15,1349.2371826171875,"Always On, Other, Fridge"
2023-09-01 19:20,1465.185791015625,"Always On, Other"
2023-09-01 19:25,1371.3128662109375,"Always On, Other"
2023-09-01 19:30,1307.0040283203125,"Always On, Other"
2023-09-01 19:35,1403.933349609375,"Always On, Other"
2023-09-01 19:40,1363.23486328125,"Always On, Other"
2023-09-01 19:45,1377.759521484375,"Always On, Other"
2023-09-01 19:50,1380.5643310546875,"Always On, Other"
2023-09-01 19:55,1325.640869140625,"Always On, Other"
2023-09-01 20:00,1518.7764892578125,"Always On, Other"
2023-09-01 20:05,1802.93212890625,"Other, Always On"
2023-09-01 20:10,1336.6309814453125,"Always On, Other"
2023-09-01 20:15,1334.3115234375,"Always On, Other"
2023-09-01 20:20,1337.757080078125,"Always On, Other"
2023-09-01 20:25,1339.453369140625,"Always On, Other"
2023-09-01 20:30,1330.5186767578125,"Always On, Other"
2023-09-01 20:35,1317.0147705078125,"Always On, Other"
2023-09-01 20:40,1320.517822265625,"Always On, Other"
2023-09-01 20:45,1323.497314453125,"Always On, Other"
2023-09-01 20:50,1323.682373046875,"Always On, Other"
2023-09-01 20:55,1330.328369140625,"Always On, Other"
2023-09-01 21:00,1332.708740234375,"Always On, Other"
2023-09-01 21:05,1327.239013671875,"Always On, Other"
2023-09-01 21:10,1310.0836181640625,"Always On, Other"
2023-09-01 21:15,1309.201171875,"Always On, Other"
2023-09-01 21:20,5964.67724609375,"AC, Always On, Other"
2023-09-01 21:25,1290.300048828125,"Always On, Other"
2023-09-01 21:30,5946.97900390625,"AC, Always On, Other"
2023-09-01 21:35,1287.2193603515625,"Always On, Other"
2023-09-01 21:40,1288.468994140625,"Always On, Other"
2023-09-01 21:45,1296.4326171875,"Always On, Other"
2023-09-01 21:50,5928.04296875,"AC, Always On, Other"
2023-09-01 21:55,1287.2686767578125,"Always On, Other"
2023-09-01 22:00,1293.5614013671875,"Always On, Other"
2023-09-01 22:05,1293.763671875,"Always On, Other"
2023-09-01 22:10,1293.763671875,"Always On, Other"
2023-09-01 22:15,5928.8349609375,"AC, Always On, Other"
2023-09-01 22:20,1274.10791015625,"Always On, Other"
2023-09-01 22:25,1279.1781005859375,"Always On, Other"
2023-09-01 22:30,1264.7265625,"Always On, Other"
2023-09-01 22:35,1259.2041015625,"Always On, Other"
2023-09-01 22:40,1254.4302978515625,"Always On, Other"
2023-09-01 22:45,5761.705078125,"AC, Always On, Other"
2023-09-01 22:50,5531.912109375,"AC, Always On, Other"
2023-09-01 22:55,5589.140625,"AC, Always On, Other"
2023-09-01 23:00,5688.1865234375,"AC, Always On, Fridge, Other"
2023-09-01 23:05,5689.46728515625,"AC, Always On, Fridge, Other"
2023-09-01 23:10,5694.078125,"AC, Always On, Fridge, Other"
2023-09-01 23:15,5687.2294921875,"AC, Always On, Fridge, Other"
2023-09-01 23:20,5669.57958984375,"AC, Always On, Fridge, Other"
2023-09-01 23:25,5647.8525390625,"AC, Always On, Fridge, Other"
2023-09-01 23:30,5666.71435546875,"AC, Always On, Fridge, Other"
2023-09-01 23:35,5623.28564453125,"AC, Always On, Fridge, Other"
2023-09-01 23:40,5630.69580078125,"AC, Always On, Fridge, Other"
2023-09-01 23:45,5623.9091796875,"AC, Always On, Fridge, Other"
2023-09-01 23:50,5926.6318359375,"AC, Always On, Heat 2, Other"
2023-09-01 23:55,5766.70703125,"AC, Always On, Heat 2"
2023-09-02 00:00,5811.1572265625,"AC, Always On, Heat 2"
2023-09-02 00:05,1278.99609375,"Always On, Heat 2, Other"
2023-09-02 00:10,855.4710083007812,"Always On, Other"
2023-09-02 00:15,855.4710083007812,"Always On, Other"
2023-09-02 00:20,5481.70458984375,"AC, Always On, Fridge"
2023-09-02 00:25,5484.40234375,"AC, Always On, Fridge"
2023-09-02 00:30,994.8595581054688,"Always On, Fridge, Other"
2023-09-02 00:35,1007.1187133789062,"Always On, Fridge, Other"
2023-09-02 00:40,996.093505859375,"Always On, Fridge, Other"
2023-09-02 00:45,5460.73486328125,"AC, Always On, Fridge"
2023-09-02 00:50,991.7512817382812,"Always On, Fridge, Other"
2023-09-02 00:55,981.0858154296875,"Always On, Fridge, Other"
2023-09-02 01:00,972.349853515625,"Always On, Fridge, Other"
2023-09-02 01:05,5437.447265625,"AC, Always On, Fridge"
2023-09-02 01:10,5414.322265625,"AC, Always On, Fridge"
2023-09-02 01:15,956.021728515625,"Always On, Fridge, Other"
2023-09-02 01:20,956.021728515625,"Always On, Fridge, Other"
2023-09-02 01:25,968.4501953125,"Always On, Fridge, Other"
2023-09-02 01:30,5307.72607421875,"AC, Always On"
2023-09-02 01:35,5279.5224609375,"AC, Always On"
2023-09-02 01:40,864.9442138671875,"Always On, Other"
2023-09-02 01:45,879.1017456054688,"Always On, Other"
2023-09-02 01:50,886.52099609375,"Always On, Other"
2023-09-02 01:55,885.2352294921875,"Always On, Other"
2023-09-02 02:00,5341.3369140625,"AC, Always On"
2023-09-02 02:05,1796.8936767578125,"Other, Always On"
2023-09-02 02:10,998.9212646484375,"Always On, Fridge, Other"
2023-09-02 02:15,989.7334594726562,"Always On, Fridge, Other"
2023-09-02 02:20,991.6549682617188,"Always On, Fridge, Other"
2023-09-02 02:25,5446.51416015625,"AC, Always On, Fridge"
2023-09-02 02:30,5424.671875,"AC, Always On, Fridge"
2023-09-02 02:35,983.5161743164062,"Always On, Fridge, Other"
2023-09-02 02:40,986.2144775390625,"Always On, Fridge, Other"
2023-09-02 02:45,980.4715576171875,"Always On, Fridge, Other"
2023-09-02 02:50,978.4027099609375,"Always On, Fridge, Other"
2023-09-02 02:55,979.650390625,"Always On, Fridge, Other"
2023-09-02 03:00,873.3642578125,"Always On, Other"
2023-09-02 03:05,5339.783203125,"AC, Always On"
2023-09-02 03:10,873.6492309570312,"Always On, Other"
2023-09-02 03:15,871.8189086914062,"Always On, Other"
2023-09-02 03:20,878.39697265625,"Always On, Other"
2023-09-02 03:25,872.31396484375,"Always On, Other"
2023-09-02 03:30,873.8004150390625,"Always On, Other"
2023-09-02 03:35,881.8612670898438,"Always On, Other"
2023-09-02 03:40,879.3088989257812,"Always On, Other"
2023-09-02 03:45,1004.1713256835938,"Always On, Fridge, Other"
2023-09-02 03:50,1007.825927734375,"Always On, Fridge, Other"
2023-09-02 03:55,1006.2890014648438,"Always On, Fridge, Other"
2023-09-02 04:00,1002.275146484375,"Always On, Fridge, Other"
2023-09-02 04:05,1007.7304077148438,"Always On, Fridge, Other"
2023-09-02 04:10,1002.4493408203125,"Always On, Fridge, Other"
2023-09-02 04:15,998.2200317382812,"Always On, Fridge, Other"
2023-09-02 04:20,1007.234619140625,"Always On, Fridge, Other"
2023-09-02 04:25,991.9672241210938,"Always On, Fridge, Other"
2023-09-02 04:30,887.2548828125,"Always On, Other"
2023-09-02 04:35,886.7070922851562,"Always On, Other"
2023-09-02 04:40,886.068603515625,"Always On, Other"
2023-09-02 04:45,885.499755859375,"Always On, Other"
2023-09-02 04:50,882.3318481445312,"Always On, Other"
2023-09-02 04:55,877.1173706054688,"Always On, Other"
2023-09-02 05:00,876.224365234375,"Always On, Other"
2023-09-02 05:05,874.0029907226562,"Always On, Other"
2023-09-02 05:10,871.501953125,"Always On, Other"
2023-09-02 05:15,868.980224609375,"Always On, Other"
2023-09-02 05:20,999.499755859375,"Always On, Fridge, Other"
2023-09-02 05:25,999.499755859375,"Always On, Fridge, Other"
2023-09-02 05:30,988.4925537109375,"Always On, Fridge, Other"
2023-09-02 05:35,986.1507568359375,"Always On, Fridge, Other"
2023-09-02 05:40,983.502685546875,"Always On, Fridge, Other"
2023-09-02 05:45,982.88232421875,"Always On, Fridge, Other"
2023-09-02 05:50,977.8550415039062,"Always On, Fridge, Other"
2023-09-02 05:55,979.086669921875,"Always On, Fridge, Other"
2023-09-02 06:00,972.9058837890625,"Always On, Fridge, Other"
2023-09-02 06:05,865.0076293945312,"Always On, Other"
2023-09-02 06:10,865.8919677734375,"Always On, Other"
2023-09-02 06:15,866.6402587890625,"Always On, Other"
2023-09-02 06:20,864.6884765625,"Always On, Other"
2023-09-02 06:25,868.7098999023438,"Always On, Other"
2023-09-02 06:30,868.7098999023438,"Always On, Other"
2023-09-02 06:35,865.0376586914062,"Always On, Other"
2023-09-02 06:40,863.6614990234375,"Always On, Other"
2023-09-02 06:45,865.6665649414062,"Always On, Other"
2023-09-02 06:50,867.0336303710938,"Always On, Other"
2023-09-02 06:55,1006.656494140625,"Always On, Fridge, Other"
2023-09-02 07:00,990.529052734375,"Always On, Fridge, Other"
2023-09-02 07:05,988.1786499023438,"Always On, Fridge, Other"
2023-09-02 07:10,984.7840576171875,"Always On, Fridge, Other"
2023-09-02 07:15,992.3797607421875,"Always On, Fridge, Other"
2023-09-02 07:20,983.6235961914062,"Always On, Fridge, Other"
2023-09-02 07:25,981.297607421875,"Always On, Fridge, Other"
2023-09-02 07:30,874.0311889648438,"Always On, Other"
2023-09-02 07:35,874.0311889648438,"Always On, Other"
2023-09-02 07:40,874.1756591796875,"Always On, Other"
2023-09-02 07:45,994.784912109375,"Always On, Fridge, Other"
2023-09-02 07:50,1007.6624755859375,"Always On, Fridge, Other"
2023-09-02 07:55,1002.968017578125,"Always On, Fridge, Other"
2023-09-02 08:00,994.2599487304688,"Always On, Fridge, Other"
2023-09-02 08:05,886.3770751953125,"Always On, Other"
2023-09-02 08:10,911.475341796875,"Always On, Other"
2023-09-02 08:15,897.99462890625,"Always On, Other"
2023-09-02 08:20,924.2008056640625,"Always On, Other"
2023-09-02 08:25,1717.27197265625,"Always On, Motor 1, Other, Fridge"
2023-09-02 08:30,1928.230712890625,"Always On, Motor 1, Other, Fridge"
2023-09-02 08:35,1985.379150390625,"Always On, Motor 1, Other, Fridge"
2023-09-02 08:40,2080.291015625,"Always On, Motor 1, Other, Fridge"
2023-09-02 08:45,1382.30078125,"Always On, Other"
2023-09-02 08:50,1053.9197998046875,"Always On, Other"
2023-09-02 08:55,1427.766357421875,"Always On, Other"
2023-09-02 09:00,1248.01513671875,"Always On, Other"
2023-09-02 09:05,1389.238037109375,"Always On, Other, Fridge"
2023-09-02 09:10,1607.0361328125,"Always On, Other, Fridge"
2023-09-02 09:15,1673.5440673828125,"Always On, Other, Fridge"
2023-09-02 09:20,2727.60888671875,"Kettle, Always On, Other, Fridge"
2023-09-02 09:25,1195.64599609375,"Always On, Other, Fridge"
2023-09-02 09:30,1192.243896484375,"Always On, Other, Fridge"
2023-09-02 09:35,1192.243896484375,"Always On, Other, Fridge"
2023-09-02 09:40,1061.6036376953125,"Always On, Other"
2023-09-02 09:45,1053.580078125,"Always On, Other"
2023-09-02 09:50,1056.4853515625,"Always On, Other"
2023-09-02 09:55,1182.6025390625,"Always On, Other, Fridge"
2023-09-02 10:00,1174.5029296875,"Always On, Other, Fridge"
2023-09-02 10:05,1179.07666015625,"Always On, Other, Fridge"
2023-09-02 10:10,1169.7847900390625,"Always On, Other, Fridge"
2023-09-02 10:15,1051.9935302734375,"Always On, Other"
2023-09-02 10:20,1052.8546142578125,"Always On, Other"
2023-09-02 10:25,1053.3192138671875,"Always On, Other"
2023-09-02 10:30,1046.526123046875,"Always On, Other"
2023-09-02 10:35,1179.01171875,"Always On, Other, Fridge"
2023-09-02 10:40,1179.01171875,"Always On, Other, Fridge"
2023-09-02 10:45,1185.87109375,"Always On, Other, Fridge"
2023-09-02 10:50,1177.59423828125,"Always On, Other, Fridge"
2023-09-02 10:55,1068.8367919921875,"Always On, Other"
2023-09-02 11:00,1071.1302490234375,"Always On, Other"
2023-09-02 11:05,1075.9385986328125,"Always On, Other"
2023-09-02 11:10,1087.0146484375,"Always On, Other"
2023-09-02 11:15,1208.4776611328125,"Always On, Other, Fridge"
2023-09-02 11:20,1275.138427734375,"Always On, Other, Fridge"
2023-09-02 11:25,1482.071044921875,"Always On, Other, Fridge"
2023-09-02 11:30,1470.5394287109375,"Always On, Other, Fridge"
2023-09-02 11:35,1592.718505859375,"Always On, Other, Fridge"
2023-09-02 11:40,1592.718505859375,"Always On, Other, Fridge"
2023-09-02 11:45,1490.6885986328125,"Always On, Other, Fridge"
2023-09-02 11:50,1486.49658203125,"Always On, Other, Fridge"
2023-09-02 11:55,1387.613037109375,"Always On, Other, Fridge"
2023-09-02 12:00,1380.001708984375,"Always On, Other, Fridge"
2023-09-02 12:05,1337.4219970703125,"Always On, Other, Fridge"
2023-09-02 12:10,1314.4864501953125,"Always On, Other, Fridge"
2023-09-02 12:15,1297.490966796875,"Always On, Other, Fridge, Light 1"
2023-09-02 12:20,1231.8134765625,"Always On, Other, Fridge"
2023-09-02 12:25,1294.5633544921875,"Always On, Other, Fridge"
2023-09-02 12:30,1228.6839599609375,"Always On, Other, Fridge"
2023-09-02 12:35,1172.94384765625,"Always On, Other, Fridge"
2023-09-02 12:40,1040.8302001953125,"Always On, Other"
2023-09-02 12:45,1040.8302001953125,"Always On, Other"
2023-09-02 12:50,1064.4696044921875,"Always On, Other"
2023-09-02 12:55,1183.88525390625,"Always On, Other, Fridge"
2023-09-02 13:00,1182.78955078125,"Always On, Other, Fridge"
2023-09-02 13:05,1173.80712890625,"Always On, Other, Fridge"
2023-09-02 13:10,1153.2093505859375,"Always On, Other, Fridge"
2023-09-02 13:15,1148.01611328125,"Always On, Other, Fridge"
2023-09-02 13:20,1134.8394775390625,"Always On, Other, Fridge"
2023-09-02 13:25,1029.0968017578125,"Always On, Other"
2023-09-02 13:30,1023.727294921875,"Always On, Other"
2023-09-02 13:35,1023.7161254882812,"Always On, Other"
2023-09-02 13:40,1154.86962890625,"Always On, Other, Fridge"
2023-09-02 13:45,1140.2742919921875,"Always On, Other, Fridge"
2023-09-02 13:50,1140.76806640625,"Always On, Other, Fridge"
2023-09-02 13:55,1146.09326171875,"Always On, Other, Fridge"
